review_id,bank_name,content_preprocessed,content_stemmed,score,sentiment,aspects,num_aspects
5fb7aaff-c16d-4ad0-bf18-2d08fa153317,AlloBank,gue demen banget sama ide uang bisa ngasilin sendiri allo grow tuh kayak solusi paling effortlesstanam dana sekali terus tinggal nikmatin perkembangannya gak usah ngawasin grafik tiap hari gak usah mikir strategi ribet saldo jalan gue santai enak banget,gue demen banget sama ide uang bisa ngasilin sendiri allo grow tuh kayak solusi paling effortlesstanam dana sekali terus tinggal nikmatin kembang gak usah ngawasin grafik tiap hari gak usah mikir strategi ribet saldo jalan gue santai enak banget,5,Positive,Performance|Transaction,2
9452cc19-eef7-4a55-a5a5-2430fe7558f6,AlloBank,notif ambil pinjaman tapi tidak bisa tarik,notif ambil pinjam tapi tidak bisa tarik,2,Negative,Transaction|Security,2
4b6f09a6-5169-46dc-8add-845f77389e79,AlloBank,apk allo paylater banyak banget promonya bisa dipake terus terusan selama masi ada limitnya,apk allo paylater banyak banget promonya bisa dipake terus terus lama mas ada limit,5,Positive,Transaction|Features,2
78491c60-a5a1-41b7-9468-489eeb314ec1,AlloBank,bank digital modern sungguh mengubah sangat membantu memudahkan bertransaksi dalam hal pembayaran tagihan cek saldo menjadi sangat cepat mudah bahkan saat anda sedang bepergian fitur keamanan juga terjamin,bank digital modern sungguh ubah sangat bantu mudah transaksi dalam hal bayar tagih cek saldo jadi sangat cepat mudah bahkan saat anda sedang pergi fitur aman juga jamin,5,Positive,UI/UX|Performance|Transaction|Security|Features|Registration|General,7
43b564f7-b8fa-460e-a527-38b4dd7e61fb,AlloBank,pakai allo bank enak karena allo deposito allo grow bikin uang lebih kemanage virtual debit cardnya praktis terus ada gratis transfer banyak promo promo partners qris allo prime juga cepet approval cepet bangett,pakai allo bank enak karena allo deposito allo grow bikin uang lebih kemanage virtual debit cardnya praktis terus ada gratis transfer banyak promo promo partners qris allo prime juga cepet approval cepet bangett,5,Positive,UI/UX|Performance|Transaction|Features|Registration|General,6
e0e70562-d1c3-41ea-8294-6db721a3b533,AlloBank,mau ganti nomer hp otp kaga masuk nanya cs kudu uninstall aplikasi lawak banget sama aja kaga bisa kocak,mau ganti nomer hp otp kaga masuk nanya cs kudu uninstall aplikasi lawak banget sama aja kaga bisa kocak,1,Negative,Performance|Security|Customer Service|General,4
0843ff6d-9d71-4e9a-9bf0-a14cf3ce11c0,AlloBank,tidak bisa membantu pihak allo bank saya sudah imail via watsp tlpon tidak ada solusinya bwngkr,tidak bisa bantu pihak allo bank saya sudah imail via watsp tlpon tidak ada solusi bwngkr,1,Negative,General,1
263cd318-ff56-4660-8e80-3d5120d719dd,AlloBank,aplikasinya simpel mudah dipakai paling suka karena gratis transfer semua bank tanpa ribet,aplikasi simpel mudah pakai paling suka karena gratis transfer semua bank tanpa ribet,5,Positive,UI/UX|Transaction|General,3
eb421ab2-0754-401c-a095-78e4171010b0,AlloBank,aplikasi kocak kalo mau naik limit paylaternya kudu beli dulu hati hati guys,aplikasi kocak kalo mau naik limit paylaternya kudu beli dulu hati hati guys,1,Negative,Transaction|Features|General,3
10f070c4-7e69-4340-aa79-e4aeedcd5648,AlloBank,limitnya rendah kalau mau nutup akun gimna yaa apakah harus menghubungi cs dulu biasanya apk lain lngsg bisa ttup akun mohon bantuannya,limit rendah kalau mau nutup akun gimna yaa apakah harus hubung cs dulu biasa apk lain lngsg bisa ttup akun mohon bantu,2,Negative,Transaction|Customer Service,2
8917429d-a42b-4857-8854-c02862f652f0,AlloBank,udah pake allobank dulu awal cuma karena buat payment allobank concert tapi makin lama ternyata setelah make aplikasi allo banyak kemudahan yg rasain kaya buat transfer buat jajan jajan juga banyak diskon ga pernah nyesel pake aplikasi allo dulu sampe sekarangsemoga banyak fitur tambahan makin lebih bagus lagi kedepannyaa,udah pake allobank dulu awal cuma karena buat payment allobank concert tapi makin lama nyata telah make aplikasi allo banyak mudah yg rasain kaya buat transfer buat jajan jajan juga banyak diskon ga pernah nyesel pake aplikasi allo dulu sampe sekarangsemoga banyak fitur tambah makin lebih bagus lagi kedepannyaa,5,Positive,UI/UX|Performance|Transaction|Features|General,5
16a169b2-f98c-45b5-a254-61adddb4542b,AlloBank,bank digital modern sangat membantu dalam melakukan transaksi seperti transfer top up saldo ecommerce tersedia paylater juga,bank digital modern sangat bantu dalam laku transaksi seperti transfer top up saldo ecommerce sedia paylater juga,5,Positive,UI/UX|Transaction|Features|General,4
5964de46-b862-443a-a367-7fa7df166857,AlloBank,aplikasi menyebalkan mewajibkan tsm,aplikasi sebal wajib tsm,1,Negative,General,1
abc9b0e4-bce4-45b9-9f97-dd93cc45053a,AlloBank,apk sampah paylatter harus topup udh ditopup gak bisa dipake gagal terus cs gak berguna komplain wa sama email sama aja gaada hasilnya mending nih apk dihapus aja gak bisa dipake apk sampah nyesel donlot apk sampah,apk sampah paylatter harus topup udh ditopup gak bisa dipake gagal terus cs gak guna komplain wa sama email sama aja gaada hasil mending nih apk hapus aja gak bisa dipake apk sampah nyesel donlot apk sampah,1,Negative,Transaction|Customer Service,2
9ca5eff9-d4b9-4488-9679-320f5ecf5c85,AlloBank,aplikasi bank digital layanan keuangan melalui aplikasi termasuk tabungan digital deposito dompet digital allo pay pinjaman paylatter investasi,aplikasi bank digital layan uang lalu aplikasi masuk tabung digital deposito dompet digital allo pay pinjam paylatter investasi,5,Positive,Security|Features|General,3
7e87b606-f29c-4849-8ba0-5dd7b601405a,AlloBank,nggak nyesel donload nih aplikasi banyak sekali promopromo nya apalagi aplikasi juga bisa buat top ap semua e wallet semua jadi mudah,nggak nyesel donload nih aplikasi banyak sekali promopromo nya apalagi aplikasi juga bisa buat top ap semua e wallet semua jadi mudah,5,Positive,UI/UX|Performance|Features|General,4
9f0b9f32-ad29-4469-9b88-fa1c50971d41,AlloBank,layanan aplikasi fitur allo bank sangat memudahkan pengguna melakukan transaksi seperti pembayaran transfer tarik tunai aman pokoknya aplikasi sangat bagus saya puas,layan aplikasi fitur allo bank sangat mudah guna laku transaksi seperti bayar transfer tarik tunai aman pokok aplikasi sangat bagus saya puas,5,Positive,UI/UX|Transaction|Security|Features|General,5
6836ebd2-6672-4d6c-88a1-f39cd45e2e98,AlloBank,aplikasi mudah banget digunakan fitur nya lengkap banyak promo cashback kemarin nyoba belanja kopken eh dpt disc dgn syarat ada minim transaksi jg tp lumayan banget gak cuman pernah transaksi pln eh malah dpt cashback k transfer juga gratis,aplikasi mudah banget guna fitur nya lengkap banyak promo cashback kemarin nyoba belanja kopken eh dpt disc dgn syarat ada minim transaksi jg tp lumayan banget gak cuman pernah transaksi pln eh malah dpt cashback k transfer juga gratis,5,Positive,UI/UX|Transaction|Features|General,4
81201b44-f0e0-4e04-a047-a6f72490dc0f,AlloBank,keren banget app ya saya sebagai pengguna baru bank saya merasa puas sekali sama aplikasinya proses pembukaan rekening mudah cepat fiturnya pun lengkap bisa transfer pakai qris yg super praktis ada paylater yg gak bikin worry setiap mau belanja,keren banget app ya saya bagai guna baru bank saya rasa puas sekali sama aplikasi proses buka rekening mudah cepat fiturnya pun lengkap bisa transfer pakai qris yg super praktis ada paylater yg gak bikin worry tiap mau belanja,5,Positive,UI/UX|Performance|Transaction|Features|Registration|General,6
aee2a400-8fe9-4c43-9568-9a527283a8ba,AlloBank,mau transaksi apa aja tinggal scan qris allo fleksibel karna bisa langsung pilih sumber dana antara paylater atau saldo prime,mau transaksi apa aja tinggal scan qris allo fleksibel karna bisa langsung pilih sumber dana antara paylater atau saldo prime,5,Positive,UI/UX|Transaction|Features,3
ac2769a7-b2ac-4224-9a4f-612b1b85af60,AlloBank,cepat respon aplikasi nya,cepat respon aplikasi nya,5,Positive,Performance|Customer Service|General,3
73396f89-d3a4-42fb-98c2-c109c90a644d,AlloBank,ct corp x allo bikin pengalaman belanja lebih fun diskonnya banyak merchant grup ct jadi lebih hemat kalo lagi hangout atau belanja bulanan,ct corp x allo bikin alam belanja lebih fun diskon banyak merchant grup ct jadi lebih hemat kalo lagi hangout atau belanja bulan,5,Positive,Performance|Features,2
0fd1d9a7-e766-49c2-83a1-7494c20054a1,AlloBank,terima kasih banyak atas perhatian responnya pengembang developer allobank sinyal jaringannya sudah stabil mudah mudahan allobank bisa memberikan limit kreditnya biar transaksi allobank semakin lancar tidak ada kendala,terima kasih banyak atas perhati responnya kembang developer allobank sinyal jaring sudah stabil mudah mudah allobank bisa beri limit kredit biar transaksi allobank makin lancar tidak ada kendala,5,Positive,UI/UX|Performance|Transaction|Customer Service|Features|General,6
131c0e7b-27df-46c3-8346-2d4e7a1553e2,AlloBank,promonya hanya gimick gk perna dapat promo padahal sudah memenuhi syarat transaksi pun dipagi hari jam gk perna dapat pun susah dpt kredit pinjaman atau paylater,promonya hanya gimick gk perna dapat promo padahal sudah penuh syarat transaksi pun pagi hari jam gk perna dapat pun susah dpt kredit pinjam atau paylater,1,Negative,Transaction|Security|Features,3
4e3d6060-9776-4e47-92bf-aa250435bfa7,AlloBank,ngerasa aman taro duit allo deposito bunganya jalan terus aku bisa pantau semuanya lewat app tanpa harus repot datang kantor bank,ngerasa aman taro duit allo deposito bunga jalan terus aku bisa pantau semua lewat app tanpa harus repot datang kantor bank,5,Positive,UI/UX|Performance|Security|Features|General,5
054046d3-9802-4fb3-9b53-0be5a017290f,AlloBank,seringkali mau login stuck dimenu input password udah input password tekan login gk gerakgerak ngstuck disitu semoga cepat diperbaiki,seringkali mau login stuck menu input password udah input password tekan login gk gerakgerak ngstuck situ moga cepat baik,3,Neutral,UI/UX|Performance|Security,3
88753986-0da1-4966-8732-d1ba6ba83bb1,AlloBank,salut bank anjirr allo playlater nya gimana nih pake uang sendiri malah jadi ngutangdenda,salut bank anjirr allo playlater nya gimana nih pake uang sendiri malah jadi ngutangdenda,5,Positive,General,1
a131cd22-c785-4f5f-86ed-75233ac5538c,AlloBank,aplikasi sangat bagus mudah transaksi kemana pun juga aplikasi cukupa aman transaksi kemanamana jadi yg blom download silahkan download aplikasi agar kalian bisa mencoba nya juga,aplikasi sangat bagus mudah transaksi mana pun juga aplikasi cukupa aman transaksi kemanamana jadi yg blom download silah download aplikasi agar kalian bisa coba nya juga,5,Positive,UI/UX|Transaction|Security|General,4
c6989d4d-b6e4-4dfc-8f18-8aabe3bac32e,AlloBank,aplikasi penuh jebakan busa merugikan konsumen kalo mau rugi silahkan install aplikasi,aplikasi penuh jebak busa rugi konsumen kalo mau rugi silah install aplikasi,1,Negative,Performance|General,2
f77eb024-5573-4640-88c2-03857943e1e3,AlloBank,suka banget fitur allo deposito praktis jelas hasilnya menguntungkan semua juga bisa diatur langsung aplikasi jadi lebih gampang top banget,suka banget fitur allo deposito praktis jelas hasil untung semua juga bisa atur langsung aplikasi jadi lebih gampang top banget,5,Positive,UI/UX|Features|General,3
33ce36cc-8e51-4765-9bcc-da93e8ce3a52,AlloBank,udah lama pake allo bank suka banget sama qris allo primepaylaternya jadi bisa belanja sambil bayar nanti cashback diskon juga sering muncul,udah lama pake allo bank suka banget sama qris allo primepaylaternya jadi bisa belanja sambil bayar nanti cashback diskon juga sering muncul,5,Positive,Transaction|Features|General,3
bfd6dded-2100-42fb-9e3d-032fab4fd34e,AlloBank,allo bank keren banget membantu banget urusan perbankan qrisnya mempermudah segala urusan saldo tabungannya juga bikin semangat menabung pokoknya secara keseluruhan allo bank pilihan terbaik,allo bank keren banget bantu banget urus perban qrisnya mudah segala urus saldo tabung juga bikin semangat tabung pokok cara seluruh allo bank pilih baik,5,Positive,UI/UX|Transaction|General,3
ab3b6b5a-0a18-47a3-aacb-f7c923a0d595,AlloBank,aplikasi allo bank beneran ngebantu bangett fitur allo deposito allo grow bikin nabung jadi lebih mudah duka juga sama virtual debit cardnya praktis transfer antar bank gratis transfer banyak promo partners approval cepat bahkan saldo juga ada bunganya plus qris allo primepaylater juga nyaman dipakai,aplikasi allo bank beneran ngebantu bangett fitur allo deposito allo grow bikin nabung jadi lebih mudah duka juga sama virtual debit cardnya praktis transfer antar bank gratis transfer banyak promo partners approval cepat bahkan saldo juga ada bunga plus qris allo primepaylater juga nyaman pakai,5,Positive,UI/UX|Performance|Transaction|Security|Features|Registration|General,7
effd645a-b99f-4531-832c-66bdd564b0aa,AlloBank,tranksaksi nya gampang bisa pake qris ada paylater juga cicilan paling lama sampai bulan udah diawasi ojk juga jadi sangat aman pastinya bunga nya ga gede ga nyesel deh pake aplikasi,tranksaksi nya gampang bisa pake qris ada paylater juga cicil paling lama sampai bulan udah awas ojk juga jadi sangat aman pasti bunga nya ga gede ga nyesel deh pake aplikasi,5,Positive,UI/UX|Transaction|Security|Features|General,5
cc3b1b6d-708e-4531-8c62-3c4dd52928ac,AlloBank,iseng coba fitur pendukung finansialnya kaget karna approval cepat banget woy beneran nggak pake nunggu lama buat kebutuhan mendadak cocok banget inimahh,iseng coba fitur dukung finansial kaget karna approval cepat banget woy beneran nggak pake nunggu lama buat butuh dadak cocok banget inimahh,5,Positive,Performance|Features|Registration|General,4
e6ab39af-b01d-46b0-bdad-57afa574aa40,AlloBank,aku paling cinta fitur gratis transfer serius sebagai warga anti biaya admin rasanya hidup lebih damai transfer x sehari pun aman sentosa,aku paling cinta fitur gratis transfer serius bagai warga anti biaya admin rasa hidup lebih damai transfer x hari pun aman sentosa,5,Positive,Transaction|Security|Customer Service|Features,4
089d5ae4-b5d8-4728-8132-a66ce7de0c27,AlloBank,allo bank memiliki fitur paylater sangat berguna approvalnya cepat saya dapat membayar tagihan lebih fleksibel,allo bank milik fitur paylater sangat guna approvalnya cepat saya dapat bayar tagih lebih fleksibel,5,Positive,Performance|Transaction|Features|Registration|General,5
e7f62ba7-0c0c-493a-9612-93aef8c9c8e5,AlloBank,aplikasi allo bank beneran ngebantu banget proses registrasinya cepat tampilannya simpel fiturfiturnya lengkap cocok buat kebutuhan finansial seharihari,aplikasi allo bank beneran ngebantu banget proses registrasi cepat tampil simpel fiturfiturnya lengkap cocok buat butuh finansial seharihari,5,Positive,Performance|Features|Registration|General,4
6b698438-b6b6-486b-91b9-d76ab5722355,AlloBank,baru bilang aplikasi bener berguna pertahan kan ya allo bank,baru bilang aplikasi bener guna tahan kan ya allo bank,5,Positive,General,1
d068f37e-69ff-4efd-86e7-5cff422f70c3,AlloBank,semenjak pakai allo banktransaksi apapun jadi lebih mudahga ribettfiturnya juga lengkapga nyesal pakai allo bank,semenjak pakai allo banktransaksi apa jadi lebih mudahga ribettfiturnya juga lengkapga nyesal pakai allo bank,5,Positive,UI/UX|Transaction|Features|General,4
896c3061-f480-48dc-b694-43a47c6569d3,AlloBank,sebagai pengguna baru allobank saya sangat terbantu buat transfer atau transaksi uang bisa ewalett sama bank lain pokonya thebestt,bagai guna baru allobank saya sangat bantu buat transfer atau transaksi uang bisa ewalett sama bank lain poko thebestt,5,Positive,Transaction|General,2
381bf4e9-c2b3-4c86-bbca-53900789d2ce,AlloBank,bank digital fiturnya lengkapbisa top up ewalletbisa bayar listikbank digital sangat cocok sih nabung pajak bulanan nya juga termasuk kecil bank digital lainya,bank digital fiturnya lengkapbisa top up ewalletbisa bayar listikbank digital sangat cocok sih nabung pajak bulan nya juga masuk kecil bank digital lai,5,Positive,Transaction|Features|General,3
b168ad18-3b4f-4779-8048-e7178353605c,AlloBank,maksudnya gimana dapat saldo paylater cuma trus suruh buat top up setelah saldo top up masuk trus qt pake masa jadibhutang itukan uang qt sendiri aplikasi aneh,maksud gimana dapat saldo paylater cuma trus suruh buat top up telah saldo top up masuk trus qt pake masa jadibhutang itu uang qt sendiri aplikasi aneh,2,Negative,Transaction|Features|General,3
4c6c60e5-1baf-495a-877b-85a2f1e6761e,AlloBank,baru tahu paylater limitnya cm kita d suruh isi sendiri kl d suruh isi sndri ngapain pake aplikasi bangkeuang sya nyantol makan dah buat gaji karyawanmu,baru tahu paylater limit cm kita d suruh isi sendiri kl d suruh isi sndri ngapain pake aplikasi bangkeuang sya nyantol makan dah buat gaji karyawanmu,2,Negative,Transaction|Features|General,3
6bd48df8-5ddb-4573-a905-4c1dd375827a,AlloBank,allo bank cukup lengkap fiturnya bisa tabungan transfer sampai paylater tampilan clean jadi gampang dipahami overall recommend buat kalian suka bank digital simple,allo bank cukup lengkap fiturnya bisa tabung transfer sampai paylater tampil clean jadi gampang paham overall recommend buat kalian suka bank digital simple,5,Positive,UI/UX|Transaction|Features|General,4
44a3c88c-e60d-40b8-933b-84025aee2fb6,AlloBank,aplikasi allo bank sangat membantu setiap transaksi saya butuhkandalam penggunaan fiturnya pun sangat mudah lengkap,aplikasi allo bank sangat bantu tiap transaksi saya butuhkandalam guna fiturnya pun sangat mudah lengkap,5,Positive,UI/UX|Transaction|Features|General,4
f0174a37-8fb0-46e1-9bb8-61170bd443ab,AlloBank,bagus juga,bagus juga,5,Positive,UI/UX,1
f6e29b5b-5053-4dd0-bdce-77bc5b1720aa,AlloBank,awalnya aku download allo bank karena penasaran aja eh pas dibuka malah nyaman dipakai proses awalnya cepat tampilannya bikin gampang ngerti fiturfiturnya aku cobacoba beberapa menu semuanya jalan lancar tanpa ngadat pengalaman pertama sih kerasa kalau aplikasinya cukup ringan enak buat dipakai kebutuhan harian nggak ribet nggak bikin pusing sejauh masih aman banget dipakai,awal aku download allo bank karena penasaran aja eh pas buka malah nyaman pakai proses awal cepat tampil bikin gampang ngerti fiturfiturnya aku cobacoba beberapa menu semua jalan lancar tanpa ngadat alam pertama sih rasa kalau aplikasi cukup ringan enak buat pakai butuh hari nggak ribet nggak bikin pusing jauh masih aman banget pakai,5,Positive,UI/UX|Performance|Security|Features|General,5
0df75fca-302d-49db-9d6b-e56e5f25927a,AlloBank,kartu fisiknya ga ada ya,kartu fisik ga ada ya,4,Positive,Transaction,1
495d4cc7-5816-4af8-8543-0e4d904d6a61,AlloBank,bagus sih tapi hari x saya dapat tranferan dana tidak masuk saldonya aja yg aneh,bagus sih tapi hari x saya dapat tranferan dana tidak masuk saldo aja yg aneh,5,Positive,UI/UX|Transaction,2
457a76d7-1887-41c8-b6b4-b8201ad59826,AlloBank,allo bank bikin menabung terasa rewarding bunga pa tuh jarangjarang lho apalagi aplikasi digital buat suka belanja tapi mau tetap hemat fitur paylater cicilan khusus user baru benarbenar membantu,allo bank bikin tabung asa rewarding bunga pa tuh jarangjarang lho apalagi aplikasi digital buat suka belanja tapi mau tetap hemat fitur paylater cicil khusus user baru benarbenar bantu,5,Positive,Performance|Features|General,3
acfd5c0c-22cf-495a-8e44-58e9b7c02b60,AlloBank,okeh mantap sukses selalu buat allo bank aplikasi sangat cocok buat transaksi sehari hari menabung,okeh mantap sukses selalu buat allo bank aplikasi sangat cocok buat transaksi hari hari tabung,5,Positive,Transaction|General,2
c646d1db-563e-48a7-a74f-200d5f7b6328,AlloBank,allo bank aplikasi super keren banget tampilan jernih ga ribett pokonya membantu banget deh allo paylater tuh kayak ngajarin finansial versi fun limit naik karena sekor kreadit bagus sekor bagus karna rajin bayar muter terus tapi untung banget,allo bank aplikasi super keren banget tampil jernih ga ribett poko bantu banget deh allo paylater tuh kayak ngajarin finansial versi fun limit naik karena kor kreadit bagus kor bagus karna rajin bayar muter terus tapi untung banget,5,Positive,UI/UX|Transaction|Features|General,4
4df1ad6c-bb17-41ad-aff7-c4825fec057e,AlloBank,saya merasa puas memakai aplikasi allo bank karena banyak promo menarik juga biaya transfer nya gratis buruan pakai allo bank dapatkan promo menarik,saya rasa puas pakai aplikasi allo bank karena banyak promo tarik juga biaya transfer nya gratis buru pakai allo bank dapat promo tarik,5,Positive,Transaction|Features|General,3
54b6c73b-109e-4a16-aa10-54b41b1badfa,AlloBank,rekomen banget aplikasi allo bank proses pendaftaran mudah cepat transfer semua bank tanpa biaya admin jadi bisa bebas transfer fiturnya juga lengkap,rekomen banget aplikasi allo bank proses daftar mudah cepat transfer semua bank tanpa biaya admin jadi bisa bebas transfer fiturnya juga lengkap,5,Positive,UI/UX|Performance|Transaction|Customer Service|Features|Registration|General,7
fd96c84a-1f20-46ce-99a2-392204a47af5,AlloBank,udah lama pakai allo bank transaksi lancar aman bayar tagihan juga bebas biaya admin sini juga banyak banget promonya,udah lama pakai allo bank transaksi lancar aman bayar tagih juga bebas biaya admin sini juga banyak banget promonya,5,Positive,Performance|Transaction|Security|Customer Service|Features|General,6
fe176a74-f6c5-4523-bdd4-3098213cc5a5,AlloBank,sangat suka gratis transfer promo sma bunga nya buat makin suka,sangat suka gratis transfer promo sma bunga nya buat makin suka,5,Positive,Transaction|Features,2
cdac6f7d-b6e1-49ae-8160-114f4e56b826,AlloBank,cuman kasih limit anak kecil saja ga mau kasih,cuman kasih limit anak kecil saja ga mau kasih,1,Negative,Transaction,1
6c88ddee-fc48-4e9f-a021-1e7b99bea93e,AlloBank,allo is the best,allo is the best,5,Positive,General,1
4dba3f50-1b37-40f1-8f9d-1ba75fb0d3ea,AlloBank,simple banget si deposito allo cocok buat anak muda males ribet semua serba digital gak perlu antri bank sama sekali,simple banget si deposito allo cocok buat anak muda males ribet semua serba digital gak perlu antri bank sama sekali,5,Positive,UI/UX|Features|General,3
f8008242-454a-4263-9639-cf2a8d064ad0,AlloBank,so far so good,so far so good,5,Positive,General,1
eadcf738-fb54-4c74-ba82-a243b866709e,AlloBank,sales allo paylater selalu telpon spam bgt,sales allo paylater selalu telpon spam bgt,1,Negative,Features,1
be1afc11-c46a-4f46-a6ce-bc6b422a1cd7,AlloBank,this is good,this is good,4,Positive,General,1
bbd52029-f2a2-4736-a501-12d83e91b3c1,AlloBank,gua suka banget konsep uang kerja sendiri allo bank bikin nyata ga perlu mikir tiap hari gaperlu pantau harga pasar tinggal taro dana liat saldo tumbuh simpel enak banget,gua suka banget konsep uang kerja sendiri allo bank bikin nyata ga perlu mikir tiap hari gaperlu pantau harga pasar tinggal taro dana liat saldo tumbuh simpel enak banget,5,Positive,Transaction|General,2
8d6a3ccb-db6a-4b5a-9e6f-a43c7b2bcad0,AlloBank,aku nyaman pakai allo bank karena aplikasinya ringan fiturnya lengkap proses transaksi cepat tampilannya modern promo ditawarkan sering banget bikin pengalaman perbankan terasa lebih menyenangkan,aku nyaman pakai allo bank karena aplikasi ringan fiturnya lengkap proses transaksi cepat tampil modern promo tawar sering banget bikin alam perban asa lebih senang,5,Positive,UI/UX|Performance|Transaction|Security|Features|General,6
b834a574-5510-494f-9a2f-f057c6f461fe,AlloBank,pertama kali tau ga ngerti banget kenapa temenku merhatiin skor kredit mereka tapi pas liat limit allo paylater ku naik garagara skor meningkat ternyata kalau kita rajin bayar ga pernah telat tuh emang cuan jangka panjang,pertama kali tau ga ngerti banget kenapa temenku merhatiin skor kredit mereka tapi pas liat limit allo paylater ku naik garagara skor tingkat nyata kalau kita rajin bayar ga pernah telat tuh emang cuan jangka panjang,5,Positive,Transaction|Features,2
fa827d76-e532-45fd-babf-3999dd5e03a3,AlloBank,awalnya cuma iseng download allo bank karena lihat banyak promo media sosial eh ternyata beneran bagus banget proses daftar gampang tampilannya simpel transaksinya cepat sekarang tiap kali mau top up atau bayar belanja online aku lebih sering pakai allo bank udah jadi aplikasi andalan deh,awal cuma iseng download allo bank karena lihat banyak promo media sosial eh nyata beneran bagus banget proses daftar gampang tampil simpel transaksi cepat sekarang tiap kali mau top up atau bayar belanja online aku lebih sering pakai allo bank udah jadi aplikasi andal deh,5,Positive,UI/UX|Performance|Transaction|Features|Registration|General,6
7422f45e-b970-4e33-9f64-ba4381d41d1f,AlloBank,awalnya saya kira semua aplikasi bank digital sama saja tapi setelah coba allo bank wah beda pengalaman saya paling berkesan saat lagi buruburu butuh transfer dana bayar sesuatu tapi saldo bank lain sudah mepet untungnya saya ingat punya allo bank,awal saya kira semua aplikasi bank digital sama saja tapi telah coba allo bank wah beda alam saya paling kesan saat lagi buruburu butuh transfer dana bayar sesuatu tapi saldo bank lain sudah mepet untung saya ingat punya allo bank,5,Positive,Performance|Transaction|General,3
e9b71f07-94a8-49a2-8f41-db0f48fa22c6,AlloBank,fitur transfer instan notifikasi realtime bikin saya selalu tenang sangat rekomendasi butuh banking simpel tapi lengkap,fitur transfer instan notifikasi realtime bikin saya selalu tenang sangat rekomendasi butuh banking simpel tapi lengkap,5,Positive,Transaction|Features|General,3
d5a90aa1-73d6-4b9a-9123-f339d55c01b2,AlloBank,saya merasa puas menggunakan aplikasi allo bank proses pembukaan rekeningnya cepat mudah fiturnya lengkap gratis transfer serta tampilannya sederhana sehingga mudah dipahami,saya rasa puas guna aplikasi allo bank proses buka rekening cepat mudah fiturnya lengkap gratis transfer serta tampil sederhana sehingga mudah paham,5,Positive,UI/UX|Performance|Transaction|Features|Registration|General,6
1223d898-10b0-472a-a4cd-54dd5615152c,AlloBank,wow aplikasi trending topik paling keren lengkap aku udah pernah coba tabungan deposito digital suku bunga tinggi ya allo bank bisa juga investasi dananya tumbuh setiap hari bunga tetap cair aman terpercaya,wow aplikasi trending topik paling keren lengkap aku udah pernah coba tabung deposito digital suku bunga tinggi ya allo bank bisa juga investasi dana tumbuh tiap hari bunga tetap cair aman percaya,5,Positive,Security|Features|General,3
e9d90684-bb8c-48c6-b517-3f80f0aed575,AlloBank,suka banget sama uinya bersih gampang dipake fitur allo deposito bikin aku berani nabung jangka panjang bunganya oke prosesnya satset nggak perlu nunggu approval berharihari pokoknya mantap,suka banget sama uinya bersih gampang dipake fitur allo deposito bikin aku berani nabung jangka panjang bunga oke proses satset nggak perlu nunggu approval berharihari pokok mantap,5,Positive,UI/UX|Features|Registration|General,4
57f2343c-9050-4614-aea5-00ff8167e576,AlloBank,setujui tapi sruh isi saldo kita transaksi itupun tagih bulan depan padahal pake saldo kita peraturan apa sekarang begini skor kredit ga jelas klo aturan begini pertunbuhan ekonomi indonesia bisa hancur,tuju tapi sruh isi saldo kita transaksi itu tagih bulan depan padahal pake saldo kita atur apa sekarang begini skor kredit ga jelas klo atur begini pertunbuhan ekonomi indonesia bisa hancur,1,Negative,UI/UX|Transaction|Features,3
72466de1-21bd-4e16-ad6d-5247b9aa8500,AlloBank,scan ktp susah padahal sudah sesuai prosedur bintang,scan ktp susah padahal sudah sesuai prosedur bintang,1,Negative,Registration,1
0dc2a781-4120-40d5-be60-b4cdab5f13be,AlloBank,lucu uang kita sdri disuruh topup hbs gt kita pakai buat belanja trs kredit skore dibilang terlambat yg artinya kita punya hutangklo sdh kolap tutup aja jangan bikin status kredit hoax kacau,lucu uang kita sdri suruh topup hbs gt kita pakai buat belanja trs kredit skore bilang lambat yg arti kita punya hutangklo sdh kolap tutup aja jangan bikin status kredit hoax kacau,1,Negative,Performance|Transaction|Features,3
a022aab8-8b18-431f-ae82-b4f15b6dc3b1,AlloBank,jelek banget aplikasi nyatransaksi gagal mulu padahal jaringan bagus,jelek banget aplikasi nyatransaksi gagal mulu padahal jaring bagus,1,Negative,UI/UX|Transaction|General,3
9c0cd490-ce1c-456c-a208-6454cd130861,AlloBank,masih cacat aplikasi allo bank sangat mengganggu aktifitas bisnis scan wajah gagal terus akhirnya tidak dapat masuk halaman utama segera diperbaiki,masih cacat aplikasi allo bank sangat ganggu aktifitas bisnis scan wajah gagal terus akhir tidak dapat masuk halaman utama segera baik,1,Negative,Security|General,2
dfc74b4d-e36d-494e-b3cb-046a68556f53,AlloBank,bank anj banyak gangguan pinjaman dana disuruh top up rupanya pinjaman nya pakai duit yg top up,bank anj banyak ganggu pinjam dana suruh top up rupa pinjam nya pakai duit yg top up,1,Negative,UI/UX|Transaction|Security|General,4
